unique_id,primary,size,study_type,status,primary_sponsor,leading_institution,registration_date,start_date,end_date,results_submitted,publication_found,source,has_g_scholar_results,primary_sponsor_simple,leading_institution_simple
d14e3a9e,NCT01826318,124,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital Basel, Basel 4031 Basel, Switzerland",2013-04-03,2007-12-01,2008-03-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
9629b5f4,NCT01826344,628,observational,Terminated,Vascutek Ltd.,NA,2013-04-03,2010-06-01,2015-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
1c186215,NCT01826487,230,interventional,Completed,PTC Therapeutics,PTC Therapeutics,2013-04-03,2013-03-01,2015-08-01,FALSE,TRUE,NCT,TRUE,NA,NA
d1954973,NCT01828112,232,interventional,Ongoing,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-04-09,2013-06-28,2016-01-26,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
8cd70582,NCT01829126,765,observational,Unknown,Gabriele Valentini,"Justus-Liebig-University Gießen, Kerckhoff Clinic, Departement of Rheumatology and Clinical Immunology",2013-04-08,2013-04-01,2016-08-01,FALSE,FALSE,NCT,TRUE,NA,NA
a9937fc2,NCT01831089,69,interventional,Completed,PharmaMar,NA,2013-04-09,2013-09-01,2016-07-01,TRUE,FALSE,NCT,TRUE,NA,NA
6d111842,NCT01831115,3e3,observational,Ongoing,"University Hospital, Basel, Switzerland",NA,2013-04-09,2006-04-01,2015-08-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,NA
af373ad0,NCT01832129,37,interventional,Completed,"University Hospital, Basel, Switzerland",Pharmaceutical Care Research Group,2013-04-10,2013-05-01,2015-12-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,NA
4e08a396,NCT01832701,24,interventional,Completed,Nestlé,Clinical Development Unit / Metabolic Unit,2013-04-11,2012-03-01,2013-02-01,FALSE,FALSE,NCT,FALSE,Nestlé,NA
2277cec7,NCT01837368,250,observational,Completed,University of Zurich,"University Hospital Zurich, Division of Psychiatry and Psychotherapy",2013-04-22,2012-12-01,2016-05-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
569e2c95,NCT01837771,25,interventional,Unknown,Luzerner Kantonsspital,Luzerner Kantonsspital,2013-04-18,2013-04-01,2016-03-01,FALSE,FALSE,NCT,FALSE,Kantonsspital Luzern,Kantonsspital Luzern
68229000,NCT01837784,100,observational,Unknown,Luzerner Kantonsspital,Luzerner Kantonsspital,2013-04-18,2013-04-01,2016-03-01,FALSE,FALSE,NCT,FALSE,Kantonsspital Luzern,Kantonsspital Luzern
e51f1c19,NCT01839942,348,observational,Completed,Cantonal Hospital of St. Gallen,Cantonal Hospital St.Gallen,2013-04-23,2013-05-01,2013-08-01,FALSE,FALSE,NCT,FALSE,Kantonsspital St.Gallen,Kantonsspital St.Gallen
b2cab63a,NCT01839968,32,observational,Completed,"University Hospital, Geneva",NA,2013-04-24,2011-09-01,2013-12-01,FALSE,FALSE,NCT,TRUE,Unispital Genf,NA
1bee0bc0,NCT01840410,183,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-04-23,2013-09-01,2015-11-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
73471f75,NCT01840449,156,observational,Completed,Ipsen,Ipsen,2013-04-23,2012-06-01,2016-07-01,FALSE,FALSE,NCT,FALSE,NA,NA
d5c7aea9,NCT01840891,15,interventional,Completed,University of Zurich,"University Hospital Zurich, Division of Internal Medicine",2013-04-25,2013-04-01,2015-09-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
8680eaa0,NCT01841554,51,interventional,Unknown,Edwards Lifesciences,NA,2013-04-23,2013-04-01,2016-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
54e7794b,NCT01843452,8,interventional,Terminated,Centre Hospitalier Universitaire Vaudois,Centre Hospitalier Universitaire Vaudois,2013-04-26,2012-12-01,2016-05-01,TRUE,FALSE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
d4cbdf82,NCT01844505,1296,interventional,Ongoing,Bristol-Myers Squibb,Bristol-Myers Squibb,2013-04-30,2013-05-23,2016-08-01,TRUE,TRUE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
566031e5,NCT01844778,60,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-04-29,2013-08-01,2015-10-01,TRUE,TRUE,NCT,FALSE,Novartis,Novartis
9f7c7925,NCT01845701,720,interventional,Completed,University of Yaounde 1,University of Yaounde 1,2013-04-30,2010-03-01,2014-04-01,FALSE,TRUE,NCT,FALSE,NA,NA
69c3036a,NCT01846299,181,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-05-02,2013-10-01,2015-09-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
2f0292b0,NCT01846975,49,interventional,Completed,Rüdiger B. Müller,Cantonal Hospital of St. Gallen,2013-05-01,2013-05-01,2014-12-01,FALSE,TRUE,NCT,FALSE,NA,Kantonsspital St.Gallen
b6c6b4fd,NCT01847898,100,interventional,Completed,Synthes GmbH,"Klinik Sonnenhof, Bern, Switzerland",2013-05-02,2009-09-01,2015-12-31,FALSE,FALSE,NCT,FALSE,NA,NA
895c2c95,NCT01848431,100,observational,Unknown,University of Zurich,"University Hospital Zurich, Clinic of Reconstructive Surgery",2013-05-06,2013-05-01,2015-10-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
bca75e3c,NCT01850212,476,observational,Completed,Gilead Sciences,Gilead Sciences,2013-05-07,2013-02-01,2014-10-01,FALSE,FALSE,NCT,TRUE,Gilead Sciences,Gilead Sciences
05e083a6,NCT01851616,8,interventional,Completed,"University Hospital, Basel, Switzerland",University of Basel,2013-05-09,2013-01-01,2013-03-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Universität Basel
6431133b,NCT01852149,35,interventional,Completed,"Mitralign, Inc.",Universitats Klinikum Bonn,2013-05-08,2009-08-01,2014-03-01,FALSE,TRUE,NCT,TRUE,NA,NA
93fd35bd,NCT01853488,273,observational,Completed,Swiss Paraplegic Centre Nottwil,Swiss Paraplegic Centre Nottwil,2013-05-10,2010-10-01,2015-11-01,FALSE,FALSE,NCT,FALSE,Paraplegikerzentrum Nottwil,Paraplegikerzentrum Nottwil
9b0aa25e,NCT01856348,10,interventional,Completed,University of Zurich,"University Hospital Zurich, Pharmacology and Toxicology",2013-05-14,2013-05-01,2013-07-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
ba6840b3,NCT01857635,20,observational,Completed,University of Lausanne Hospitals,University of Lausanne Hospitals,2013-05-15,2013-02-01,2015-03-01,FALSE,FALSE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
02abb62d,NCT01858259,1372,observational,Unknown,Gabriela Riemekasten,"Charité Universitätsmedizin Berlin, Charité Centrum 12 für Innere Medizin und Dermatologie, Medizinische Klinik mit Schwerpunkt Rheumatologie und Klinische Immunologie",2013-05-16,2013-05-01,2016-06-01,FALSE,FALSE,NCT,TRUE,NA,NA
b3febceb,NCT01860209,20,interventional,Completed,Centre Hospitalier Universitaire Vaudois,"Centre d'Investigation et Recherche sur le Sommeil (CIRS) - Centre Hospitalier Universitaire Vaudois (CHUV), Lausanne, Switzerland",2013-05-18,2013-03-01,2013-10-01,FALSE,FALSE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
c949e615,NCT01861704,177,interventional,Completed,"Phonak AG, Switzerland",Employee,2013-05-23,2011-04-01,2012-01-01,TRUE,FALSE,NCT,FALSE,NA,NA
7ae12a2a,NCT01861925,50,observational,Completed,Haag-Streit AG,"University Hospital Inselspital, Berne",2013-05-23,2013-06-01,2013-07-01,TRUE,FALSE,NCT,FALSE,NA,Inselspital Bern
9c592075,NCT01864278,691,observational,Completed,C. R. Bard,NA,2013-05-24,2012-12-01,2015-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
3b8ade16,NCT01866137,20,observational,Completed,"University Hospital, Basel, Switzerland",NA,2013-05-27,2013-03-01,2013-06-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,NA
17db3cd0,NCT01866215,8,interventional,Completed,University of Lausanne,University of Lausanne,2013-05-30,2013-05-01,2014-01-01,FALSE,TRUE,NCT,TRUE,Universität Lausanne,Universität Lausanne
2f3398f0,NCT01869517,23,interventional,Unknown,Shahid Beheshti University of Medical Sciences,NA,2013-06-01,2013-05-01,2015-05-01,FALSE,FALSE,NCT,TRUE,NA,NA
c90d7b66,NCT01870089,11,interventional,Terminated,University of Lausanne Hospitals,University of Lausanne Hospitals,2013-06-02,2013-05-01,2016-08-01,TRUE,FALSE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
6147b0fb,NCT01870726,43,interventional,Terminated,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-06-05,2014-01-09,2016-12-23,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
193f9b22,NCT01870739,115,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2013-06-03,2013-10-01,2015-06-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
888678e4,NCT01870830,50,interventional,Completed,University of Zurich,"University Hsopital Zurich, Switzerland",2013-06-05,2013-06-01,2013-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,NA
70070e87,NCT01874496,4,interventional,Completed,Swiss Federal Institute of Technology,NA,2013-06-06,2013-05-01,2013-06-01,FALSE,FALSE,NCT,FALSE,ETH Zürich,NA
b0f37ef3,NCT01874990,40,interventional,Completed,"University Hospital, Geneva",NA,2013-06-06,2009-12-01,2011-11-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,NA
3ce98137,NCT01875042,220,interventional,Completed,"University Hospital Inselspital, Berne","Institute of Social and Preventive Medicine (ISPM), University of Bern",2013-06-06,2012-12-01,2014-11-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Universität Bern
ee1f2c42,NCT01875133,50,interventional,Completed,University of Zurich,"University Hospital, Zürich",2013-06-06,2013-05-01,2013-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
52756cfc,NCT01875146,33,interventional,Completed,University of Zurich,"University Hospital Zurich, Division of Neurology",2013-06-06,2013-01-01,2013-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
e42e6396,NCT01875575,24,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2013-06-11,2013-02-01,2013-04-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
ef0c276f,NCT01875692,286,observational,Completed,"University Hospital, Geneva","University Hospital, Geneva",2013-06-11,2012-10-01,2014-03-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
db6a9b82,NCT01876472,50,observational,Completed,University of Zurich,"University Hospital Zurich, Clinic for Otorhinolaryngology",2013-06-10,2011-11-01,2012-07-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
9e874cec,NCT01876498,60,observational,Completed,Schulthess Klinik,Schulthess Klinik,2013-06-10,2013-08-01,2015-07-01,FALSE,FALSE,NCT,FALSE,Schulthess Klinik,Schulthess Klinik
a2e994c0,NCT01878760,3e4,observational,Completed,European Society of Anaesthesiology,"University Hospital, Geneva",2013-06-13,2014-03-01,2015-01-01,FALSE,TRUE,NCT,TRUE,NA,Unispital Genf
9dcc588d,NCT01878942,16,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2013-06-12,2013-06-01,2014-02-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
cb051153,NCT01879930,5,interventional,Terminated,"University Hospital Inselspital, Berne",Vice Chair urology dep. Inselspital,2013-06-17,2012-11-01,2015-03-01,TRUE,TRUE,NCT,FALSE,Inselspital Bern,Inselspital Bern
59d75261,NCT01879995,30,observational,Completed,University of Zurich,"University Hospital Zurich, Division of Endocrinology, Diabetes and Clinical Nutrition",2013-06-13,2013-06-01,2015-07-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
617c85e1,NCT01880281,32,interventional,Completed,Michel Burnier,Centre Hospitalier Universitaire Vaudois,2013-06-17,2013-06-01,2014-03-01,FALSE,FALSE,NCT,FALSE,NA,Unispital Lausanne
e297767a,NCT01884350,1112,interventional,Completed,Bristol-Myers Squibb,Bristol-Myers Squibb,2013-06-20,2013-10-01,2016-01-01,TRUE,FALSE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
47e3fb6d,NCT01884506,64,interventional,Completed,Swiss Federal Institute of Technology,University of Zurich,2013-06-21,2013-06-01,2013-08-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,Universität Zürich
87a827a1,NCT01884766,340,observational,Completed,"University Hospital, Basel, Switzerland","University Children's Hospital Basel, 4056 Basel, Switzerland",2013-06-20,2013-04-01,2015-12-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
1c71b321,NCT01884948,258,interventional,Unknown,University of Zurich,"University Hospital Zurich, Visceral and Transplantation Surgery",2013-06-21,2013-07-01,2016-03-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
743c81e3,NCT01885208,813,interventional,Completed,Novo Nordisk A/S,Novo Nordisk A/S,2013-06-21,2013-12-02,2015-07-13,TRUE,TRUE,NCT,TRUE,Novo Nordisk,Novo Nordisk
ec2a949e,NCT01885416,21,interventional,Completed,Agroscope Liebefeld-Posieux Research Station ALP,"University Hospital Inselspital, Berne",2013-06-20,2013-01-01,2013-09-01,FALSE,FALSE,NCT,TRUE,NA,Inselspital Bern
94d75835,NCT01888679,50,interventional,Completed,University of Lausanne Hospitals,University of Lausanne Hospitals,2013-06-27,2012-08-01,2013-03-01,FALSE,FALSE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
1fe775b1,NCT01889056,32,interventional,Unknown,University of Zurich,"University Hospital Zurich, Medical intensive care unit",2013-06-25,2013-02-01,2013-09-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
4d830f56,NCT01889290,9,interventional,Completed,University of Zurich,"University Hospital Zurich, Pharmacology and Toxicology",2013-06-21,2014-02-01,2016-06-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
c919ff7f,NCT01889394,102,interventional,Completed,Kantonsspital Liestal,"Department of General, Visceral, Vascular and Thoracic Surgery, Hospital of Liestal, Switzerland, affiliated with the University of Basel",2013-06-26,2006-01-01,2013-08-01,FALSE,FALSE,NCT,TRUE,Kantonsspital Baselland,Universität Basel
fe0aa158,NCT01890421,426,interventional,Completed,Bayer,Bayer,2013-06-27,2013-07-19,2015-04-10,TRUE,FALSE,NCT,FALSE,Bayer,Bayer
1f1afae3,NCT01890655,367,interventional,Completed,Mitsubishi Tanabe Pharma Corporation,"University Hospital, Basel, Switzerland",2013-06-27,2013-08-01,2016-03-01,FALSE,FALSE,NCT,TRUE,NA,Unispital Basel
94391a54,NCT01891110,20,interventional,Completed,Swiss Paraplegic Centre Nottwil,Swiss paraplegic center,2013-07-01,2012-03-01,2014-05-01,FALSE,FALSE,NCT,FALSE,Paraplegikerzentrum Nottwil,Paraplegikerzentrum Nottwil
31628ee1,NCT01891591,16,observational,Completed,University of Lausanne,CHUV,2013-07-02,2008-03-01,2011-12-01,FALSE,TRUE,NCT,FALSE,Universität Lausanne,Unispital Lausanne
e82ce734,NCT01893177,110,interventional,Completed,Crucell Holland BV,Cross Research S.A.,2013-07-02,2013-07-01,2013-08-01,FALSE,FALSE,NCT,FALSE,NA,NA
d683a6da,NCT01896024,85,interventional,Completed,University of Lausanne Hospitals,NA,2013-07-10,2010-06-01,2013-05-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,NA
dbba85c1,NCT01896232,683,interventional,Completed,Amgen,Amgen,2013-07-08,2013-08-13,2014-11-12,TRUE,TRUE,NCT,TRUE,Amgen,Amgen
961d8704,NCT01897207,15,interventional,Completed,Cantonal Hospital of St. Gallen,"Department of Medical Oncology, Cantonal Hospital St. Gallen, Switzerland",2013-07-09,2002-11-01,2009-08-01,TRUE,FALSE,NCT,TRUE,Kantonsspital St.Gallen,Kantonsspital St.Gallen
335c8000,NCT01897324,287,interventional,Completed,"Woman's Health University Hospital, Egypt",Cairo University,2013-07-08,2013-07-01,2015-01-01,FALSE,TRUE,NCT,TRUE,NA,NA
ec686d23,NCT01898234,25,interventional,Completed,Ospedale Regionale di Locarno,Ospedale Regionale Locarno,2013-07-09,2012-10-01,2013-01-01,FALSE,FALSE,NCT,FALSE,Regionalspital Locarno,Regionalspital Locarno
665de945,NCT01899612,16,observational,Completed,"University Hospital Inselspital, Berne",Inselspital Bern Switzerland,2013-07-10,2010-08-01,2012-12-01,FALSE,TRUE,NCT,TRUE,Inselspital Bern,Inselspital Bern
315995d3,NCT01900340,12,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital Basel, Phase 1 Research Unit, Basel Switzerland",2013-07-11,2011-11-01,2012-12-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
b8d9b57d,NCT01901965,36,interventional,Unknown,Schulthess Klinik,Schulthess Klinik,2013-07-15,2013-05-01,2015-12-01,FALSE,FALSE,NCT,FALSE,Schulthess Klinik,Schulthess Klinik
989e2243,NCT01902043,1029,observational,Ongoing,University of Lausanne Hospitals,"Institute of Social and Preventive Medicine, Lausanne University Hospital",2013-07-15,2011-09-01,2016-12-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
8ed25625,NCT01903252,817,interventional,Completed,Tillotts Pharma AG,Robarts Clinical Trials Inc.,2013-07-16,2013-07-01,2016-05-01,TRUE,TRUE,NCT,TRUE,NA,NA
e515837c,NCT01905345,30,interventional,Completed,University of Zurich,"University Hospital Zurich, Division of Neurology",2013-07-18,2013-08-01,2015-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
f87e9936,NCT01905774,36,observational,Completed,"HaEmek Medical Center, Israel","Ha'Emek Medical Center, Afula, Israel",2013-07-18,2011-03-01,2014-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
4e967083,NCT01905943,979,interventional,Completed,Hoffmann-La Roche,Hoffmann-La Roche,2013-07-19,2013-11-04,2016-12-29,TRUE,TRUE,NCT,TRUE,Hoffmann-La Roche,Hoffmann-La Roche
99c364b2,NCT01906034,66,interventional,Completed,University of Potsdam,"University of Potsdam, Department of Training and Movement Science",2013-07-22,2013-09-01,2014-11-01,FALSE,TRUE,NCT,TRUE,NA,NA
608742e3,NCT01906060,1e3,interventional,Completed,University of Zurich,"University Hospital Zurich, Institute of Anaesthesiology",2013-07-22,2013-07-01,2016-06-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
33b264e9,NCT01906996,114,observational,Completed,Schulthess Klinik,Schulthess Klinik,2013-07-18,2013-07-01,2014-01-01,FALSE,FALSE,NCT,FALSE,Schulthess Klinik,Schulthess Klinik
3b15e3b9,NCT01907139,46,interventional,Completed,"Taipei Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation","School of Occupational Therapy, College of Medicine, National Taiwan University, Taiwan",2013-07-22,2013-08-01,2016-07-31,FALSE,FALSE,NCT,FALSE,NA,NA
d8ec04c9,NCT01907347,1e3,observational,Completed,"University Hospital, Geneva",NA,2013-07-18,2013-03-01,2014-08-15,FALSE,TRUE,NCT,TRUE,Unispital Genf,NA
64958297,NCT01907971,18,observational,Completed,Angela Oxenius,NA,2013-07-24,2013-08-01,2014-12-01,FALSE,FALSE,NCT,FALSE,NA,NA
76383d03,NCT01908283,300,interventional,Completed,Klara M. Pósfay Barbe,University Hospitals of Geneva,2013-07-23,2014-03-01,2016-06-01,FALSE,FALSE,NCT,FALSE,NA,Unispital Genf
d0260890,NCT01908829,2174,interventional,Completed,Astellas Pharma Europe Ltd.,Astellas Pharma Europe Ltd.,2013-07-24,2013-07-10,2014-11-24,TRUE,TRUE,NCT,TRUE,Astellas,Astellas
50a2a26d,NCT01909453,921,interventional,Ongoing,Array BioPharma,303-381-6604,2013-07-24,2013-09-01,2016-09-01,FALSE,TRUE,NCT,TRUE,Array BioPharma,NA
9a7df744,NCT01912599,36,interventional,Completed,"University of North Carolina, Chapel Hill","University of North Carolina, Chapel Hill",2013-07-26,2013-07-01,2014-07-01,TRUE,FALSE,NCT,TRUE,NA,NA
c52a6d1f,NCT01913405,30,interventional,Completed,Baxalta now part of Shire,Baxalta now part of Shire,2013-07-30,2013-12-20,2016-09-23,TRUE,TRUE,NCT,TRUE,Shire,Shire
ed22d1c0,NCT01914172,249,observational,Completed,Centre Hospitalier Universitaire Vaudois,Centre Hositalier Universitaire Vaudois (CHUV),2013-07-31,2013-07-01,2014-03-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
c6a73a85,NCT01914848,115,interventional,Completed,University of Zurich,"University Hospital Zurich, Clinical Ethics",2013-07-30,2013-07-01,2015-04-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
029c52b4,NCT01915524,26,interventional,Terminated,CureVac AG,"University Hospital Basel, Clinic for Medical Oncology",2013-08-01,2013-04-01,2016-07-01,TRUE,TRUE,NCT,TRUE,NA,Unispital Basel
ed49adff,NCT01915576,79,interventional,Completed,Bayer,Bayer,2013-08-02,2013-09-01,2016-07-01,FALSE,FALSE,NCT,TRUE,Bayer,Bayer
e8c8706e,NCT01915589,16,interventional,Completed,Bayer,Bayer,2013-08-02,2013-09-16,2014-10-08,FALSE,FALSE,NCT,TRUE,Bayer,Bayer
6eea1f13,NCT01915602,14,interventional,Completed,Bayer,Bayer,2013-08-02,2013-09-27,2015-07-29,FALSE,FALSE,NCT,TRUE,Bayer,Bayer
dfd85e6f,NCT01918475,25,interventional,Completed,"University Hospital Inselspital, Berne","University Department of Anesthesiology and Pain Therapy, Inselspital Bern, Switzerland",2013-08-06,2013-07-01,2014-12-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
714ef2aa,NCT01918566,12,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2013-08-05,2012-03-01,2013-03-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
57fbda62,NCT01919944,12,interventional,Completed,Vanda Pharmaceuticals,Cross Research SA,2013-08-06,2013-08-01,2013-11-01,FALSE,FALSE,NCT,TRUE,NA,NA
edc4c82a,NCT01920191,19,interventional,Completed,"University Hospital, Geneva","University Hospital, Geneva",2013-08-07,2013-08-01,2016-03-01,FALSE,FALSE,NCT,TRUE,Unispital Genf,Unispital Genf
